POS,Name,TM,CID,G,GS,PA,AB,H,1B,2B,3B,HR,BB,IBB,HP,SH,SF,SO,GIDP,wOBA,BABIP,wRC,wRAA,SB,CS,BatR,wSB,UBR,BsR,G,GS,IP,BF,AB,HA,1B,2B,3B,HR,R,ER,BB,IBB,K,HP,BABIP,SH,SF,WP,DP,RA,pLi,GB,FB,SB,CS,FIP,WPA,SIERA,POS,TC,A,PO,E,DP,TP,PCT,RNG,ZR,EFF,SBA,RTO,IP,PB,CER,CERA,BIZ-R,BIZ-Rm,BIZ-L,BIZ-Lm,BIZ-E,BIZ-Em,BIZ-U,BIZ-Um,BIZ-Z,BIZ-Zm,BIZ-I,FRM,ARM
C,James McCann,Finneytown,34434,4,4,16,11,4,2,0,0,2,5,0,0,0,0,4,1,.573,.400,5,3.3,1,0,3.3,0.3,-0.3,-0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.00,2,44,4,39,1,1,0,.977,11.06,-0.6,.000,10,3,35.0,0,14,3.60,0,0,1,1,1,0,0,0,0,0,0,-0.3,0.0
C,Francisco Mejia,Tar Valon,34906,7,7,33,30,8,6,0,0,2,2,0,1,0,0,12,1,.343,.375,4,-0.2,0,1,-0.2,-0.4,0.0,-0.4,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.00,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
C,Yadier Molina,Chico,34199,2,1,4,4,1,0,1,0,0,0,0,0,0,0,2,0,.306,.500,0,-0.2,0,0,-0.2,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.00,2,12,1,11,0,0,0,1.000,9.82,0.2,.000,1,1,11.0,0,6,4.91,0,0,0,0,0,0,0,0,0,0,0,-0.4,0.0
C,Les Moss,Morristown,35271,1,1,5,5,1,1,0,0,0,0,0,0,0,0,4,0,.179,1.000,0,-0.8,0,0,-0.8,0.0,0.0,0.0,1,0,1.1,5,4,0,0,0,0,0,0,0,1,0,2,0,.000,0,0,0,0,1,0.14,0,2,0,0,2.59,0.0,1.33,1,11,0,11,0,0,0,1.000,10.61,0.0,.000,0,0,9.1,0,11,10.61,0,0,0,0,0,0,0,0,0,0,0,-0.5,0.0
C,Tom Murphy,Wedgwood,34610,9,9,44,43,13,6,2,0,5,1,0,0,0,0,19,2,.408,.421,8,2.3,0,0,2.4,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.00,2,35,2,33,0,2,0,1.000,15.75,0.1,.000,2,1,20.0,0,16,7.20,0,0,0,0,0,0,0,0,0,0,0,-0.1,0.0
C,Gus Niarhos,Baseball,39209,1,1,3,2,1,1,0,0,0,1,0,0,0,0,1,0,.539,1.000,0,0.5,0,0,0.5,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.00,2,15,2,13,0,0,0,1.000,16.88,0.2,.000,1,1,8.0,0,4,4.50,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
C,Gus Niarhos,Whitestone,39209,8,8,37,27,6,5,1,0,0,9,0,0,0,1,5,1,.330,.261,4,-0.7,0,0,-0.6,0.0,0.1,0.1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.00,2,55,4,51,0,1,0,1.000,10.17,-0.2,1.019,7,2,48.2,0,26,4.81,1,1,0,0,0,0,0,0,0,0,0,0.1,0.0
C,Rene Pinto,Newark,40709,1,1,3,3,0,0,0,0,0,0,0,0,0,0,2,0,.000,.000,0,-1.0,0,0,-1.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.00,2,5,1,4,0,0,0,1.000,4.50,0.0,.000,0,0,10.0,0,2,1.80,0,0,0,0,0,0,0,0,0,0,0,-0.0,0.0
C,Branch Rickey,Long Beach,39229,8,6,30,26,5,4,1,0,0,4,0,0,0,0,7,2,.256,.263,1,-2.6,2,0,-2.5,0.5,0.8,1.3,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.00,2,53,2,51,0,0,0,1.000,10.22,-0.2,.000,3,0,46.2,0,24,4.63,0,0,0,0,0,0,0,0,0,0,0,-1.4,0.0
C,Gary Sanchez,Whitestone,34699,10,9,37,31,7,1,0,0,6,5,0,1,0,0,9,0,.447,.062,8,3.3,0,0,3.4,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.00,3,30,0,30,0,2,0,1.000,5.00,-0.4,1.019,0,0,54.0,0,0,0.00,7,6,1,1,2,0,0,0,1,0,3,0.0,-0.1
C,Gary Sanchez,Bucknell,34699,1,1,4,4,1,1,0,0,0,0,0,0,0,0,1,0,.223,.333,0,-0.5,0,0,-0.5,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.00,2,9,0,9,0,0,0,1.000,9.00,-0.5,.000,2,0,9.0,1,11,11.00,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0
C,Andy Seminick,Finneytown,36778,1,1,4,4,2,2,0,0,0,0,0,0,0,0,0,0,.447,.500,0,0.4,0,0,0.4,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.00,2,14,2,11,1,0,0,.929,13.00,0.0,.000,2,1,9.0,0,3,3.00,0,0,0,0,0,0,0,0,0,0,0,-0.3,0.0
C,Luke Sewell,Beijing,39693,4,3,14,14,5,4,0,1,0,0,0,0,0,0,3,0,.364,.455,2,0.2,0,0,0.2,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.00,2,38,1,37,0,0,0,1.000,12.82,0.2,.000,1,1,26.2,0,18,6.07,0,0,0,0,0,0,0,0,0,0,0,-0.4,0.0
C,Stephen Vogt,Derp Force,35869,4,2,12,12,2,1,1,0,0,0,0,0,0,0,4,1,.176,.250,0,-1.9,0,0,-1.9,0.0,-0.1,-0.1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.00,2,24,1,23,0,0,0,1.000,9.82,0.2,.000,1,1,22.0,0,7,2.86,1,1,0,0,0,0,0,0,0,0,0,-0.4,0.0
1B,Steve Balboni,Derp Force,39071,12,12,55,49,12,7,4,0,1,6,0,0,0,0,13,3,.316,.314,5,-1.7,0,0,-1.6,0.0,0.2,0.2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.00,3,113,6,106,1,17,0,.991,9.14,-0.2,.958,0,0,110.1,0,0,0.00,15,15,0,0,2,0,0,0,0,0,0,0.0,0.0
1B,Miguel Cabrera,Tokyo,34770,4,4,18,15,3,2,0,1,0,3,0,0,0,0,2,0,.304,.231,1,-0.8,0,0,-0.7,0.0,0.1,0.1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.00,3,18,1,17,0,1,0,1.000,4.76,-0.3,.763,0,0,34.0,0,0,0.00,3,3,1,1,1,0,0,0,1,0,2,0.0,0.0
1B,Miguel Cabrera,Law Law Land,34770,12,12,58,51,15,11,3,0,1,7,0,0,0,0,22,0,.353,.500,8,0.1,0,1,0.2,-0.4,-1.7,-2.1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.00,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1B,Bobby Dalbec,Long Beach,34965,7,5,20,17,6,3,3,0,0,3,0,0,0,0,5,1,.426,.500,4,1.4,0,1,1.4,-0.5,0.5,-0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.00,3,31,6,24,1,4,0,.968,5.91,0.2,1.044,0,0,45.2,0,0,0.00,3,2,1,1,1,0,1,1,2,1,1,0.0,0.0
1B,Matt Davidson,Morristown,40748,5,5,22,21,9,4,2,0,3,1,0,0,0,0,8,0,.563,.600,7,4.3,0,0,4.3,0.0,0.2,0.2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.00,3,29,3,26,0,4,0,1.000,6.07,0.1,1.018,0,0,43.0,0,0,0.00,10,10,0,0,0,0,2,0,0,0,1,0.0,0.0
1B,Matt Davidson,Baseball,40748,4,4,20,20,2,1,1,0,0,0,0,0,0,0,11,1,.106,.222,-1,-4.5,0,0,-4.4,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.00,3,24,1,23,0,2,0,1.000,5.54,0.1,1.018,0,0,39.0,0,0,0.00,3,3,0,0,0,0,0,0,0,0,0,0.0,0.0
1B,Matt Davidson,Tar Valon,40748,7,7,30,27,6,2,1,0,3,2,0,1,0,0,9,1,.362,.200,4,0.3,0,0,0.4,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.00,3,53,4,49,0,10,0,1.000,7.23,0.4,1.018,0,0,66.0,0,0,0.00,10,10,2,2,1,0,1,1,1,0,0,0.0,0.0
1B,Chick Gandil,Beijing,40203,4,4,18,16,3,3,0,0,0,1,0,1,0,0,3,0,.231,.231,0,-2.0,0,0,-1.9,0.0,-0.1,-0.1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.00,3,27,2,25,0,2,0,1.000,7.01,-0.4,.890,0,0,34.2,0,0,0.00,6,5,0,0,0,0,0,0,1,0,0,0.0,0.0
1B,Andrew Knizner,Bucknell,34207,4,4,17,14,6,6,0,0,0,2,0,0,0,1,1,2,.401,.429,3,0.8,0,0,0.8,0.0,-0.2,-0.2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.00,3,28,2,26,0,5,0,1.000,7.20,0.1,1.018,0,0,35.0,0,0,0.00,4,4,1,1,2,1,0,0,0,0,1,0.0,0.0
1B,Joe Lis,Hoollebob,35140,11,10,40,33,11,5,3,0,3,4,0,1,0,2,10,1,.436,.364,8,3.1,0,0,3.2,0.0,0.2,0.2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.00,3,38,19,15,4,6,0,.895,3.40,-4.7,.659,0,0,90.0,0,0,0.00,17,11,3,1,10,1,3,1,6,0,4,0.0,0.0
1B,Owen Miller,Whitestone,34793,15,15,69,66,14,11,0,0,3,2,0,1,0,0,21,4,.256,.262,3,-5.9,0,0,-5.8,0.0,-0.7,-0.7,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.00,3,107,16,89,2,11,0,.981,6.72,-0.4,.939,0,0,140.2,0,0,0.00,23,22,3,3,3,1,1,0,2,0,1,0.0,0.0
1B,Rene Pinto,Wedgwood,40709,10,10,42,36,11,5,2,1,3,6,0,0,0,0,13,1,.439,.400,9,3.4,0,0,3.5,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.00,2,70,3,67,0,5,0,1.000,6.92,-0.4,.763,0,0,91.0,0,8,0.79,6,5,0,0,0,0,0,0,0,0,0,-0.8,0.0
1B,Pat Putnam,Hoollebob,39806,11,11,48,46,13,7,3,0,3,2,1,0,0,0,14,1,.339,.345,6,-0.5,0,0,-0.4,0.0,0.2,0.2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.00,3,62,3,58,1,12,0,.984,5.90,-0.6,.933,0,0,93.0,0,0,0.00,10,9,1,1,2,0,0,0,2,0,0,0.0,0.0
1B,Edwin Rios,Chico,34103,3,2,9,9,4,2,0,0,2,0,0,0,0,0,2,0,.617,.400,3,2.2,0,0,2.2,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.00,3,21,2,19,0,1,0,1.000,9.95,0.5,1.357,0,0,19.0,0,0,0.00,0,0,1,1,1,1,3,1,0,0,1,0.0,0.0
1B,Jonathan Schoop,Portland,34769,7,7,30,26,5,4,1,0,0,4,0,0,0,0,6,1,.256,.250,1,-2.6,0,0,-2.5,0.0,0.7,0.7,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.00,3,44,2,42,0,5,0,1.000,6.42,0.6,1.018,0,0,61.2,0,0,0.00,4,4,2,2,1,1,0,0,1,1,1,0.0,0.0
1B,Jonathan Schoop,Chico,34769,2,2,8,7,2,2,0,0,0,1,0,0,0,0,3,1,.314,.500,0,-0.3,0,0,-0.3,0.0,0.5,0.5,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.00,3,15,2,13,0,2,0,1.000,8.44,-0.0,1.018,0,0,16.0,0,0,0.00,1,1,0,0,0,0,1,0,0,0,0,0.0,0.0
1B,Jonathan Schoop,Law Law Land,34769,1,1,5,5,0,0,0,0,0,0,0,0,0,0,2,0,.000,.000,0,-1.6,0,0,-1.6,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.00,3,15,3,12,0,2,0,1.000,15.00,0.1,1.018,0,0,9.0,0,0,0.00,1,1,1,1,0,0,0,0,0,0,1,0.0,0.0
1B,Jonathan Schoop,Newark,34769,4,4,15,11,2,1,1,0,0,3,0,1,0,0,3,0,.336,.250,1,-0.2,0,0,-0.2,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.00,3,36,5,31,0,5,0,1.000,9.53,0.3,1.018,0,0,34.0,0,0,0.00,6,6,1,1,1,1,0,0,0,0,2,0.0,0.0
1B,Jonathan Schoop,Finneytown,34769,5,5,21,19,2,2,0,0,0,1,0,1,0,0,5,0,.155,.143,0,-3.7,0,1,-3.7,-0.5,0.0,-0.5,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.00,3,33,2,31,0,3,0,1.000,6.75,-0.5,.763,0,0,44.0,0,0,0.00,3,2,0,0,0,0,1,0,0,0,0,0.0,0.0
1B,Frank Schwindel,Law Law Land,34332,9,8,40,36,14,7,0,0,7,4,0,0,0,0,11,0,.558,.389,13,7.6,0,0,7.7,0.0,-0.2,-0.2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.00,3,61,7,52,2,4,0,.967,7.81,0.1,.925,0,0,68.0,0,0,0.00,5,4,4,4,1,0,2,1,2,1,1,0.0,0.0
1B,Frank Schwindel,Long Beach,34332,6,6,26,23,9,5,4,0,0,2,0,1,0,0,6,0,.444,.529,5,2.2,0,1,2.3,-0.5,0.5,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.00,3,46,0,46,0,5,0,1.000,8.12,0.2,1.018,0,0,51.0,0,0,0.00,2,2,1,1,1,1,0,0,1,0,0,0.0,0.0
1B,Frank Schwindel,Finneytown,34332,4,4,16,13,3,0,2,0,1,3,0,0,0,0,1,0,.406,.182,3,0.8,0,0,0.8,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.00,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1B,Stephen Vogt,Portland,35869,4,1,6,5,1,0,1,0,0,1,0,0,0,0,1,0,.324,.250,0,-0.1,0,0,-0.1,0.0,0.1,0.1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.00,2,17,1,16,0,0,0,1.000,9.18,-0.5,.762,1,0,16.2,0,3,1.62,2,1,1,1,1,1,0,0,0,0,1,-0.5,0.0
1B,Stephen Vogt,Law Law Land,35869,9,8,37,35,11,5,3,0,3,1,0,1,0,0,10,1,.412,.364,7,2.1,0,0,2.2,0.0,0.1,0.1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.00,2,84,2,81,1,4,0,.988,10.38,-0.1,1.018,1,1,72.0,2,14,1.75,3,3,2,2,0,0,0,0,0,0,0,0.3,0.0
2B,Willi Castro,Tokyo,40708,4,4,17,15,5,3,1,0,1,1,0,0,1,0,4,0,.383,.400,2,0.5,0,0,0.5,0.0,0.4,0.4,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.00,4,15,6,9,0,1,0,1.000,3.86,-0.6,.861,0,0,35.0,0,0,0.00,11,9,0,0,1,0,0,0,0,0,3,0.0,0.0
2B,Willi Castro,Whitestone,40708,16,16,64,57,13,10,2,1,0,6,0,0,1,0,20,3,.269,.351,4,-4.7,0,0,-4.6,0.0,-0.7,-0.7,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.00,4,52,31,20,1,9,0,.981,3.07,-0.1,1.035,0,0,149.2,0,0,0.00,18,16,6,5,3,1,2,0,3,0,8,0.0,0.0
2B,George Cutshaw,Tar Valon,38593,1, ,1,0,0,0,0,0,0,1,0,0,0,0,0,0,.724,.000,0,0.3,0,0,0.3,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.00,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2B,Eddie Foster,Law Law Land,38325,1,1,4,4,2,2,0,0,0,0,0,0,0,0,0,0,.447,.500,0,0.4,2,0,0.4,0.5,0.0,0.5,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.00,4,5,3,2,0,0,0,1.000,5.00,0.1,1.033,0,0,9.0,0,0,0.00,2,2,0,0,0,0,0,0,0,0,0,0.0,0.0
2B,Lonny Frey,Whitestone,38298,15,15,74,62,17,9,1,1,6,12,0,0,0,0,20,2,.416,.306,14,4.4,0,1,4.6,-0.3,-0.1,-0.4,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.00,4,21,7,14,0,2,0,1.000,3.88,0.9,1.023,0,0,48.2,0,0,0.00,10,10,3,3,3,3,1,0,0,0,1,0.0,-0.0
2B,Marwin Gonzalez,Law Law Land,40659,12,12,50,44,14,9,2,0,3,4,0,0,1,1,11,1,.381,.355,8,1.4,0,1,1.5,-0.4,-1.1,-1.5,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.00,4,57,36,18,3,7,0,.947,4.38,-1.6,.900,0,0,111.0,0,0,0.00,32,29,3,1,0,0,6,1,4,0,7,0.0,0.0
2B,Don Gutteridge,Beijing,35482,2,2,9,9,2,0,1,0,1,0,0,0,0,0,3,1,.345,.200,1,-0.0,0,0,-0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.00,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2B,Jason Kipnis,Bucknell,35854,4,4,16,14,3,3,0,0,0,2,0,0,0,0,3,0,.258,.273,0,-1.3,0,0,-1.3,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.00,4,19,9,9,1,5,0,.947,4.63,-0.2,.904,0,0,35.0,0,0,0.00,2,2,2,2,0,0,1,0,3,0,2,0.0,0.0
2B,Shed Long Jr.,Wedgwood,40649,10,9,42,37,12,9,2,0,1,5,0,0,0,0,12,0,.381,.458,6,1.2,0,0,1.2,0.0,0.8,0.8,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.00,4,35,17,16,2,7,0,.943,3.62,-1.0,.861,0,0,82.0,0,0,0.00,13,11,1,0,4,1,3,1,2,1,5,0.0,0.0
2B,Shed Long Jr.,Newark,40649,4,4,15,14,4,1,1,0,2,1,0,0,0,0,5,0,.440,.286,3,1.2,0,0,1.3,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.00,4,16,6,9,1,4,0,.938,3.86,-1.0,.689,0,0,35.0,0,0,0.00,3,2,4,1,0,0,2,1,0,0,4,0.0,0.0
2B,Christian Lopes,Tar Valon,40734,7,7,30,25,5,3,2,0,0,4,0,1,0,0,13,0,.292,.417,2,-1.6,0,0,-1.5,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.00,4,31,18,13,0,7,0,1.000,4.23,-0.6,.959,0,0,66.0,0,0,0.00,13,12,3,1,0,0,2,0,3,0,3,0.0,0.0
2B,Benny McCoy,Chico,39936,4,4,17,14,5,2,2,0,1,3,0,0,0,0,7,0,.487,.667,4,2.1,0,1,2.2,-0.5,-1.1,-1.6,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.00,4,10,10,0,0,1,0,1.000,2.43,0.1,1.033,0,0,37.0,0,0,0.00,7,7,0,0,0,0,1,0,1,0,2,0.0,0.0
2B,Benny McCoy,Derp Force,39936,12,12,48,40,14,9,2,1,2,7,0,1,0,0,9,0,.450,.414,10,4.4,0,0,4.5,0.0,-0.3,-0.3,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.00,4,54,35,17,2,13,0,.963,4.44,0.7,1.033,0,0,105.1,0,0,0.00,19,17,5,3,2,1,3,2,3,2,5,0.0,0.0
2B,Jody Reed,Finneytown,39791,5,5,22,20,2,1,1,0,0,2,0,0,0,0,2,2,.162,.111,0,-3.8,0,0,-3.7,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.00,4,24,12,10,2,3,0,.917,4.50,-0.4,.959,0,0,44.0,0,0,0.00,13,10,1,1,1,1,3,0,1,1,4,0.0,0.0
2B,Sherry Robertson,Morristown,39767,5,5,22,20,5,3,0,0,2,2,0,0,0,0,8,0,.359,.300,3,0.2,1,0,0.2,0.3,-0.2,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.00,4,22,9,12,1,3,0,.955,4.30,-0.0,1.033,0,0,44.0,0,0,0.00,4,3,6,5,0,0,1,0,0,0,5,0.0,0.0
2B,Connie Ryan,Long Beach,39734,7,7,29,26,7,4,3,0,0,2,0,0,0,1,9,0,.300,.389,2,-1.3,0,0,-1.3,0.0,-0.3,-0.3,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.00,4,24,18,6,0,6,0,1.000,3.39,0.1,.959,0,0,63.2,0,0,0.00,8,8,0,0,4,2,3,1,0,0,0,0.0,0.0
2B,Rey Sanchez,Portland,39724,7,7,32,27,11,6,5,0,0,5,0,0,0,0,2,0,.472,.440,7,3.5,0,0,3.6,0.0,-0.5,-0.5,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.00,4,27,13,14,0,6,0,1.000,3.94,0.2,1.033,0,0,61.2,0,0,0.00,5,4,0,0,3,1,4,2,3,1,1,0.0,0.0
2B,Rey Sanchez,Baseball,39724,4,4,15,14,1,1,0,0,0,1,0,0,0,0,6,0,.108,.125,-1,-3.3,0,0,-3.3,0.0,0.6,0.6,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.00,4,14,8,6,0,2,0,1.000,3.23,0.3,1.033,0,0,39.0,0,0,0.00,4,4,2,2,1,0,1,1,0,0,2,0.0,0.0
2B,Jonathan Schoop,Hoollebob,34769,11,11,51,42,15,9,2,0,4,7,0,1,0,1,7,1,.467,.344,12,5.4,0,0,5.5,0.0,0.4,0.4,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.00,4,48,28,20,0,12,0,1.000,4.50,-0.6,.993,0,0,96.0,0,0,0.00,14,10,3,3,5,2,1,1,4,0,6,0.0,0.0
2B,Heinie Smith,Hoollebob,35459,2,1,6,5,1,1,0,0,0,1,0,0,0,0,3,0,.270,.500,0,-0.4,0,0,-0.4,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.00,6,5,4,1,0,1,0,1.000,5.00,0.1,1.131,0,0,9.0,0,0,0.00,3,3,0,0,1,0,0,0,0,0,2,0.0,0.0
